articleID,source,title,author,publish_date,location,content,sentiment,entities,entity_sentiment
226,International News,Government Announces Tax Incentives For Foreign Investment,,1993-01-19,"ABILA, Kronos","Today the Parliament voted 86 to 14 in favor of President Araullo's package of tax incentives designed to lure foreign investment to our fair country.The tax incentives specifically target energy development companies, which the government hopes to lure to Kronos' rich, but yet undeveloped, gas fields.  Ministry of the Interior projections show that development of just the Tiskele Bend fields could bring in as many as 5,000 high paying jobs and yield billions of dollars of infrastructure development over the next 20 years.",0.2683333333333333,kronos,0.966163158416748
276,International News,Police Hold News Conference on GAStech Kidnapping,,2014-01-21,"ABILA, Kronos","The Abila police held a press conference at nine this morning on the kidnapping GAStech headquarters.  Police informed reporters that four of the GAStech employees whose whereabouts were unconfirmed yesterday were found overnight, leaving ten people who are presumed missing.Police spokesman Adrien Carman said Tethyn federal law enforcement agencies are assisting in the investigation.  The POK rhetoric has become increasingly anarchist and their actions more criminal and violent over the past several years.",-0.15833333333333335,gastech,-0.9506739377975464
276,International News,Police Hold News Conference on GAStech Kidnapping,,2014-01-21,"ABILA, Kronos","The Abila police held a press conference at nine this morning on the kidnapping GAStech headquarters.  Police informed reporters that four of the GAStech employees whose whereabouts were unconfirmed yesterday were found overnight, leaving ten people who are presumed missing.Police spokesman Adrien Carman said Tethyn federal law enforcement agencies are assisting in the investigation.  The POK rhetoric has become increasingly anarchist and their actions more criminal and violent over the past several years.",-0.15833333333333335,adrien carman,-0.9892728924751282
276,International News,Police Hold News Conference on GAStech Kidnapping,,2014-01-21,"ABILA, Kronos","The Abila police held a press conference at nine this morning on the kidnapping GAStech headquarters.  Police informed reporters that four of the GAStech employees whose whereabouts were unconfirmed yesterday were found overnight, leaving ten people who are presumed missing.Police spokesman Adrien Carman said Tethyn federal law enforcement agencies are assisting in the investigation.  The POK rhetoric has become increasingly anarchist and their actions more criminal and violent over the past several years.",-0.15833333333333335,pok,-0.9892728924751282
29,International News,POK Kidnaps GAStech Employees,,2014-01-20,"ABILA, Kronos","The Protectors of Kronos (POK) are suspected of kidnapping up to fourteen GAStech employees from their headquarters building earlier today.  Abila police quickly secured the building and interviewed the remaining GAStech employees.  One employee, Edvard Vann of Abila, was questioned for hours because he shares a family name with several known POK members.  Vann denied involvement with the POK and claimed to have no knowledge of the kidnapping.  Tethyn federal law enforcement and representatives from the Tethyn Ministry of Foreign affairs flew to Kronos and were escorted to Abila police headquarters.",0.05208333333333333,gastech,-0.9918180704116821
29,International News,POK Kidnaps GAStech Employees,,2014-01-20,"ABILA, Kronos","The Protectors of Kronos (POK) are suspected of kidnapping up to fourteen GAStech employees from their headquarters building earlier today.  Abila police quickly secured the building and interviewed the remaining GAStech employees.  One employee, Edvard Vann of Abila, was questioned for hours because he shares a family name with several known POK members.  Vann denied involvement with the POK and claimed to have no knowledge of the kidnapping.  Tethyn federal law enforcement and representatives from the Tethyn Ministry of Foreign affairs flew to Kronos and were escorted to Abila police headquarters.",0.05208333333333333,edvard vann,-0.9860180616378784
29,International News,POK Kidnaps GAStech Employees,,2014-01-20,"ABILA, Kronos","The Protectors of Kronos (POK) are suspected of kidnapping up to fourteen GAStech employees from their headquarters building earlier today.  Abila police quickly secured the building and interviewed the remaining GAStech employees.  One employee, Edvard Vann of Abila, was questioned for hours because he shares a family name with several known POK members.  Vann denied involvement with the POK and claimed to have no knowledge of the kidnapping.  Tethyn federal law enforcement and representatives from the Tethyn Ministry of Foreign affairs flew to Kronos and were escorted to Abila police headquarters.",0.05208333333333333,vann,-0.9860180616378784
29,International News,POK Kidnaps GAStech Employees,,2014-01-20,"ABILA, Kronos","The Protectors of Kronos (POK) are suspected of kidnapping up to fourteen GAStech employees from their headquarters building earlier today.  Abila police quickly secured the building and interviewed the remaining GAStech employees.  One employee, Edvard Vann of Abila, was questioned for hours because he shares a family name with several known POK members.  Vann denied involvement with the POK and claimed to have no knowledge of the kidnapping.  Tethyn federal law enforcement and representatives from the Tethyn Ministry of Foreign affairs flew to Kronos and were escorted to Abila police headquarters.",0.05208333333333333,pok,-0.9918180704116821
29,International News,POK Kidnaps GAStech Employees,,2014-01-20,"ABILA, Kronos","The Protectors of Kronos (POK) are suspected of kidnapping up to fourteen GAStech employees from their headquarters building earlier today.  Abila police quickly secured the building and interviewed the remaining GAStech employees.  One employee, Edvard Vann of Abila, was questioned for hours because he shares a family name with several known POK members.  Vann denied involvement with the POK and claimed to have no knowledge of the kidnapping.  Tethyn federal law enforcement and representatives from the Tethyn Ministry of Foreign affairs flew to Kronos and were escorted to Abila police headquarters.",0.05208333333333333,kronos,-0.9918180704116821
333,International News,POK Assault Police in Abila,,2013-12-16,"ABILA, Kronos","Police spokesman Adrien Carmen informed the media today that members of the POK assaulted a police patrol in Abila early this morning.  The POK thugs crept up on two patrol officers who were sitting in their vehicle and ambushed the men, bashing the windows of their car and dragging them out of the vehicle into the street.  The criminals then proceeded to deface the car with spray-painted POK logos.""Assaulting a police officer and destroying government property are serious crimes,"" Carmen said.",-0.14444444444444446,adrien carmen,-0.9696862101554871
333,International News,POK Assault Police in Abila,,2013-12-16,"ABILA, Kronos","Police spokesman Adrien Carmen informed the media today that members of the POK assaulted a police patrol in Abila early this morning.  The POK thugs crept up on two patrol officers who were sitting in their vehicle and ambushed the men, bashing the windows of their car and dragging them out of the vehicle into the street.  The criminals then proceeded to deface the car with spray-painted POK logos.""Assaulting a police officer and destroying government property are serious crimes,"" Carmen said.",-0.14444444444444446,pok,-0.9696862101554871
374,International News,"Annual POK Rally Ends in Riot, Again",,2013-06-20,"ABILA, Kronos","POK members held their annual demonstration in Abila yesterday.  A larger than usual crowd gathered in front of the Capitol building, waving signs holding pictures of Elian Karel and Juliana Vann, who were painted as POK ""martyrs"".Police and government security forces set up between the protestors and the Capitol building in a show of force, hoping to prevent the kind of chaos that occurred during last year's riot.  However, after several hours of chanting and speeches, tempers in the crowd flared and protestors rushed the police line.  The police forces were forced to use tear gas, pepper spray, water cannons, and rubber bullets to subdue the crowd and protect property.  In spite of their heroic efforts, the protestors managed to break some windows, damage several police vehicles, and injure three officers.",0.09374999999999999,elian karel,0.996009349822998
374,International News,"Annual POK Rally Ends in Riot, Again",,2013-06-20,"ABILA, Kronos","POK members held their annual demonstration in Abila yesterday.  A larger than usual crowd gathered in front of the Capitol building, waving signs holding pictures of Elian Karel and Juliana Vann, who were painted as POK ""martyrs"".Police and government security forces set up between the protestors and the Capitol building in a show of force, hoping to prevent the kind of chaos that occurred during last year's riot.  However, after several hours of chanting and speeches, tempers in the crowd flared and protestors rushed the police line.  The police forces were forced to use tear gas, pepper spray, water cannons, and rubber bullets to subdue the crowd and protect property.  In spite of their heroic efforts, the protestors managed to break some windows, damage several police vehicles, and injure three officers.",0.09374999999999999,juliana vann,0.996009349822998
423,International News,Protestors Block Traffic to Tiskele Bend Fields,,2005-04-06,"ABILA, Kronos","More than a dozen POK protesters were handcuffed and taken into custody by police Tuesday for blocking access to the Tiskele Bend fields.  Before police made the arrests shortly after 9 a.m., the protesters were told they were breaking the law for trespassing on government property, blocking access to government-owned land, and impeding lawful commercial traffic.The protesters arrived at the entrance to the Tiskele Bend site about 5:30 a.m. and locked arms across the road for about three hours, despite being asked to leave by police.  As traffic on the road began to back up, several truck drivers began to leave their vehicles and congregate near the protesters.  Tempers began to flare as the blockade persisted into the second hour, and the drivers started shouting and cursing at the protesters to move out of the road.  Police officers quickly moved in and arrested the POK protesters before the situation could escalate to violence.",0.1037037037037037,pok,-0.9978094696998596
436,International News,GAStech and Kronos Celebrate Partnership,,2014-01-19,"ABILA, Kronos","Local GAStech executives Ingrid Barranco, Ada Campo-Corrente, Orhan Strum, and Willem Vasco-Pais will attend a reception with government officials tomorrow following a business meeting at their headquarters building.  Government spokesman Rufus Drymiau informed The Star that Sten Sanjorge Jr., President and CEO of GAStech, has traveled from Tethys to attend the events.  The reception, hosted by President Kapelou at the Capitol Building, is being held to celebrate the 20th year of cooperation between the corporation and our country. Taxes paid by GAStech have funded many infrastructure improvements including projects such as the modernization of Abila General Hospital, numerous schools, and hundreds of miles of paved highways.",0.07857142857142858,ingrid barranco,0.9973199963569641
436,International News,GAStech and Kronos Celebrate Partnership,,2014-01-19,"ABILA, Kronos","Local GAStech executives Ingrid Barranco, Ada Campo-Corrente, Orhan Strum, and Willem Vasco-Pais will attend a reception with government officials tomorrow following a business meeting at their headquarters building.  Government spokesman Rufus Drymiau informed The Star that Sten Sanjorge Jr., President and CEO of GAStech, has traveled from Tethys to attend the events.  The reception, hosted by President Kapelou at the Capitol Building, is being held to celebrate the 20th year of cooperation between the corporation and our country. Taxes paid by GAStech have funded many infrastructure improvements including projects such as the modernization of Abila General Hospital, numerous schools, and hundreds of miles of paved highways.",0.07857142857142858,ada campo-corrente,0.9973199963569641
436,International News,GAStech and Kronos Celebrate Partnership,,2014-01-19,"ABILA, Kronos","Local GAStech executives Ingrid Barranco, Ada Campo-Corrente, Orhan Strum, and Willem Vasco-Pais will attend a reception with government officials tomorrow following a business meeting at their headquarters building.  Government spokesman Rufus Drymiau informed The Star that Sten Sanjorge Jr., President and CEO of GAStech, has traveled from Tethys to attend the events.  The reception, hosted by President Kapelou at the Capitol Building, is being held to celebrate the 20th year of cooperation between the corporation and our country. Taxes paid by GAStech have funded many infrastructure improvements including projects such as the modernization of Abila General Hospital, numerous schools, and hundreds of miles of paved highways.",0.07857142857142858,orhan strum,0.9973199963569641
436,International News,GAStech and Kronos Celebrate Partnership,,2014-01-19,"ABILA, Kronos","Local GAStech executives Ingrid Barranco, Ada Campo-Corrente, Orhan Strum, and Willem Vasco-Pais will attend a reception with government officials tomorrow following a business meeting at their headquarters building.  Government spokesman Rufus Drymiau informed The Star that Sten Sanjorge Jr., President and CEO of GAStech, has traveled from Tethys to attend the events.  The reception, hosted by President Kapelou at the Capitol Building, is being held to celebrate the 20th year of cooperation between the corporation and our country. Taxes paid by GAStech have funded many infrastructure improvements including projects such as the modernization of Abila General Hospital, numerous schools, and hundreds of miles of paved highways.",0.07857142857142858,rufus drymiau,0.8227484822273254
436,International News,GAStech and Kronos Celebrate Partnership,,2014-01-19,"ABILA, Kronos","Local GAStech executives Ingrid Barranco, Ada Campo-Corrente, Orhan Strum, and Willem Vasco-Pais will attend a reception with government officials tomorrow following a business meeting at their headquarters building.  Government spokesman Rufus Drymiau informed The Star that Sten Sanjorge Jr., President and CEO of GAStech, has traveled from Tethys to attend the events.  The reception, hosted by President Kapelou at the Capitol Building, is being held to celebrate the 20th year of cooperation between the corporation and our country. Taxes paid by GAStech have funded many infrastructure improvements including projects such as the modernization of Abila General Hospital, numerous schools, and hundreds of miles of paved highways.",0.07857142857142858,sten sanjorge jr,0.8227484822273254
436,International News,GAStech and Kronos Celebrate Partnership,,2014-01-19,"ABILA, Kronos","Local GAStech executives Ingrid Barranco, Ada Campo-Corrente, Orhan Strum, and Willem Vasco-Pais will attend a reception with government officials tomorrow following a business meeting at their headquarters building.  Government spokesman Rufus Drymiau informed The Star that Sten Sanjorge Jr., President and CEO of GAStech, has traveled from Tethys to attend the events.  The reception, hosted by President Kapelou at the Capitol Building, is being held to celebrate the 20th year of cooperation between the corporation and our country. Taxes paid by GAStech have funded many infrastructure improvements including projects such as the modernization of Abila General Hospital, numerous schools, and hundreds of miles of paved highways.",0.07857142857142858,gastech,0.9973199963569641
436,International News,GAStech and Kronos Celebrate Partnership,,2014-01-19,"ABILA, Kronos","Local GAStech executives Ingrid Barranco, Ada Campo-Corrente, Orhan Strum, and Willem Vasco-Pais will attend a reception with government officials tomorrow following a business meeting at their headquarters building.  Government spokesman Rufus Drymiau informed The Star that Sten Sanjorge Jr., President and CEO of GAStech, has traveled from Tethys to attend the events.  The reception, hosted by President Kapelou at the Capitol Building, is being held to celebrate the 20th year of cooperation between the corporation and our country. Taxes paid by GAStech have funded many infrastructure improvements including projects such as the modernization of Abila General Hospital, numerous schools, and hundreds of miles of paved highways.",0.07857142857142858,kapelou,0.9995643496513367
444,International News,Grand Opening of the New GAStech Offices,,1995-10-11,"ABILA, Kronos","President Sten Sanjorge Jr.  The gleaming steel and glass building provides ample office space for regional managers, geologists, engineers, and support staff, and sports state-of-the art conference facilities.  Minister Sarto, who attended the celebration, said, ""This beautiful facility is a monument to Sanjorge's commitment to Kronos and should be seen by the citizens as a sign of a prosperous future for all.""",0.425,sten sanjorge jr,0.997133731842041
444,International News,Grand Opening of the New GAStech Offices,,1995-10-11,"ABILA, Kronos","President Sten Sanjorge Jr.  The gleaming steel and glass building provides ample office space for regional managers, geologists, engineers, and support staff, and sports state-of-the art conference facilities.  Minister Sarto, who attended the celebration, said, ""This beautiful facility is a monument to Sanjorge's commitment to Kronos and should be seen by the citizens as a sign of a prosperous future for all.""",0.425,sarto,0.9997273087501526
444,International News,Grand Opening of the New GAStech Offices,,1995-10-11,"ABILA, Kronos","President Sten Sanjorge Jr.  The gleaming steel and glass building provides ample office space for regional managers, geologists, engineers, and support staff, and sports state-of-the art conference facilities.  Minister Sarto, who attended the celebration, said, ""This beautiful facility is a monument to Sanjorge's commitment to Kronos and should be seen by the citizens as a sign of a prosperous future for all.""",0.425,sanjorge,0.997133731842041
444,International News,Grand Opening of the New GAStech Offices,,1995-10-11,"ABILA, Kronos","President Sten Sanjorge Jr.  The gleaming steel and glass building provides ample office space for regional managers, geologists, engineers, and support staff, and sports state-of-the art conference facilities.  Minister Sarto, who attended the celebration, said, ""This beautiful facility is a monument to Sanjorge's commitment to Kronos and should be seen by the citizens as a sign of a prosperous future for all.""",0.425,kronos,0.9997273087501526
499,International News,"POK Labeled a ""Public Threat""",,2011-07-28,"ABILA, Kronos","In a statement to the press today, government spokesman Rufus Drymiau said of the POK: ""they are justifiably a public threat due to violent demonstrations, opportunistic vandalism, and clashes with the police.""  Violence and vandalism have become a trademark of POK gatherings lately.  ""They have caused thousands of dollars in damage to buildings and businesses, showing they have little care for the plight of the people.",-0.28250000000000003,rufus drymiau,-0.9185798168182373
547,International News,Araullo Announces New Hospital Construction,,1995-11-21,"ABILA, Kronos","President Araullo announced today that his government is planning the construction of a new, modern Abila General Hospital.  The old Abila General Hospital, built in 1930, has outdated health care facilities and has suffered numerous electrical fires in the past decade.  Hospital Administrator Torsten Trucco lauded the government's action saying, ""We've been trying to get funding to update our facilities for years, to no avail.  Additionally, it will have a full emergency services area, trauma and burn care units, a psychiatric care wing, and four ultra-modern surgical suites.  In his announcement of the new construction, Araullo said, ""Our strategy of courting foreign investment is paying great dividends.  This new hospital is the first of many projects we plan to pursue to help upgrade our standard of living and modernize our lifestyle.""",0.1196524064171123,araullo,0.9310508370399475
636,International News,"Added Taxes on Oil, Gas Development Defeated in General Assembly",,2001-03-18,"ABILA, Kronos","A motion to increase taxes on oil and gas development by an additional 10% was defeated today in the General Assembly by a vote of 77 to 23.  The proposed tax increase, championed by Minister of Health Cesare Nespola, was to provide specific funding for health care, clean water projects, and health education for rural areas.  Minister Nespola said of the Assembly vote, ""I'm disappointed by the vote, but the Assembly was concerned that the increase in tax would discourage foreign investment in our energy sector.  Additionally, I will work with President Kapelou's office to restructure the allocation of funds from current gas and oil taxes to provide for rural health projects.""",-0.05729166666666666,nespola,0.8998867869377136
689,International News,GAStech's Sanjorge Escapes Kidnapping at GAStech HQ,,2014-01-21,"ABILA, Kronos","According to a press conference held at GAStech headquarters in Centrum, Tethys this morning, GAStech's President and CEO, Sten Sanjorge Jr. returned safely to Tethys after a reported kidnapping event his company's headquarters building in Abila yesterday.  Sanjorge, who had been attending a corporate meeting, was in transit from the GAStech building to the capitol when the kidnapping took place.Sanjorge and the four executives from the local GAStech headquarters were to attend a reception being hosted by President Kapelou at the Capitol Building.At the press conference, the GAStech spokesperson said, ""Our hearts go out to the families of the kidnapped.",0.16666666666666666,gastech,-0.9820752739906311
689,International News,GAStech's Sanjorge Escapes Kidnapping at GAStech HQ,,2014-01-21,"ABILA, Kronos","According to a press conference held at GAStech headquarters in Centrum, Tethys this morning, GAStech's President and CEO, Sten Sanjorge Jr. returned safely to Tethys after a reported kidnapping event his company's headquarters building in Abila yesterday.  Sanjorge, who had been attending a corporate meeting, was in transit from the GAStech building to the capitol when the kidnapping took place.Sanjorge and the four executives from the local GAStech headquarters were to attend a reception being hosted by President Kapelou at the Capitol Building.At the press conference, the GAStech spokesperson said, ""Our hearts go out to the families of the kidnapped.",0.16666666666666666,sten sanjorge jr,-0.9820752739906311
689,International News,GAStech's Sanjorge Escapes Kidnapping at GAStech HQ,,2014-01-21,"ABILA, Kronos","According to a press conference held at GAStech headquarters in Centrum, Tethys this morning, GAStech's President and CEO, Sten Sanjorge Jr. returned safely to Tethys after a reported kidnapping event his company's headquarters building in Abila yesterday.  Sanjorge, who had been attending a corporate meeting, was in transit from the GAStech building to the capitol when the kidnapping took place.Sanjorge and the four executives from the local GAStech headquarters were to attend a reception being hosted by President Kapelou at the Capitol Building.At the press conference, the GAStech spokesperson said, ""Our hearts go out to the families of the kidnapped.",0.16666666666666666,kapelou,0.9923551082611084
742,International News,POK Protest at GAStech Headquarters Ends in Arrests,,2009-02-18,"ABILA, Kronos","Dozens of protesters attending a Protectors of Kronos (POK) rally in front of the GAStech regional headquarters in Abila were arrested for trespassing this morning.  The POK rally was intended to draw attention to their claims of environmental damage being caused by the development of gas and oil fields around Kronos by foreign corporations like GAStech.  About two hundred people gathered in front of the GAStech building chanting slogans and waving signs that held the visages of people who have allegedly died due to environmental contamination.  Ten of the protestors chained themselves to the doors of the building in an attempt to prevent GAStech employees from going to work.Police spokesman Adrien Carman said, ""We allowed the group some latitude with their rally, but when GAStech complained that the protestors were blocking entrance to their building, we had to take action.  Government spokesman Rufus Drymiau said of today's POK rally, ""We have been concerned by a pattern of increasingly aggressive tactics by the Protectors of Kronos for some time now.",-0.09166666666666666,gastech,-0.9953624606132507
742,International News,POK Protest at GAStech Headquarters Ends in Arrests,,2009-02-18,"ABILA, Kronos","Dozens of protesters attending a Protectors of Kronos (POK) rally in front of the GAStech regional headquarters in Abila were arrested for trespassing this morning.  The POK rally was intended to draw attention to their claims of environmental damage being caused by the development of gas and oil fields around Kronos by foreign corporations like GAStech.  About two hundred people gathered in front of the GAStech building chanting slogans and waving signs that held the visages of people who have allegedly died due to environmental contamination.  Ten of the protestors chained themselves to the doors of the building in an attempt to prevent GAStech employees from going to work.Police spokesman Adrien Carman said, ""We allowed the group some latitude with their rally, but when GAStech complained that the protestors were blocking entrance to their building, we had to take action.  Government spokesman Rufus Drymiau said of today's POK rally, ""We have been concerned by a pattern of increasingly aggressive tactics by the Protectors of Kronos for some time now.",-0.09166666666666666,pok,-0.9953624606132507
742,International News,POK Protest at GAStech Headquarters Ends in Arrests,,2009-02-18,"ABILA, Kronos","Dozens of protesters attending a Protectors of Kronos (POK) rally in front of the GAStech regional headquarters in Abila were arrested for trespassing this morning.  The POK rally was intended to draw attention to their claims of environmental damage being caused by the development of gas and oil fields around Kronos by foreign corporations like GAStech.  About two hundred people gathered in front of the GAStech building chanting slogans and waving signs that held the visages of people who have allegedly died due to environmental contamination.  Ten of the protestors chained themselves to the doors of the building in an attempt to prevent GAStech employees from going to work.Police spokesman Adrien Carman said, ""We allowed the group some latitude with their rally, but when GAStech complained that the protestors were blocking entrance to their building, we had to take action.  Government spokesman Rufus Drymiau said of today's POK rally, ""We have been concerned by a pattern of increasingly aggressive tactics by the Protectors of Kronos for some time now.",-0.09166666666666666,kronos,-0.9953624606132507
742,International News,POK Protest at GAStech Headquarters Ends in Arrests,,2009-02-18,"ABILA, Kronos","Dozens of protesters attending a Protectors of Kronos (POK) rally in front of the GAStech regional headquarters in Abila were arrested for trespassing this morning.  The POK rally was intended to draw attention to their claims of environmental damage being caused by the development of gas and oil fields around Kronos by foreign corporations like GAStech.  About two hundred people gathered in front of the GAStech building chanting slogans and waving signs that held the visages of people who have allegedly died due to environmental contamination.  Ten of the protestors chained themselves to the doors of the building in an attempt to prevent GAStech employees from going to work.Police spokesman Adrien Carman said, ""We allowed the group some latitude with their rally, but when GAStech complained that the protestors were blocking entrance to their building, we had to take action.  Government spokesman Rufus Drymiau said of today's POK rally, ""We have been concerned by a pattern of increasingly aggressive tactics by the Protectors of Kronos for some time now.",-0.09166666666666666,adrien carman,-0.9973734617233276
742,International News,POK Protest at GAStech Headquarters Ends in Arrests,,2009-02-18,"ABILA, Kronos","Dozens of protesters attending a Protectors of Kronos (POK) rally in front of the GAStech regional headquarters in Abila were arrested for trespassing this morning.  The POK rally was intended to draw attention to their claims of environmental damage being caused by the development of gas and oil fields around Kronos by foreign corporations like GAStech.  About two hundred people gathered in front of the GAStech building chanting slogans and waving signs that held the visages of people who have allegedly died due to environmental contamination.  Ten of the protestors chained themselves to the doors of the building in an attempt to prevent GAStech employees from going to work.Police spokesman Adrien Carman said, ""We allowed the group some latitude with their rally, but when GAStech complained that the protestors were blocking entrance to their building, we had to take action.  Government spokesman Rufus Drymiau said of today's POK rally, ""We have been concerned by a pattern of increasingly aggressive tactics by the Protectors of Kronos for some time now.",-0.09166666666666666,rufus drymiau,-0.9739572405815125
75,International News,"Kapelou Calls POK ""A Gang of Criminals""",,2012-06-22,"ABILA, Kronos","In a press release today, President Kapelou today called the POK ""a gang of criminals, thugs, and malcontents who have become a pestilence to our peaceful way of life.""  President Kapelou has called for increased police patrols of the Elodis area and has said that all future POK demonstrations will be ""met with maximum police force.""",0.125,pok,0.756473958492279
767,International News,POK Protest at Abila Police Headquarters,,2010-06-21,"ABILA, Kronos","A Protectors of Kronos demonstration was held in front of Abila police headquarters yesterday morning.  The POK had gathered in memorialize their former leader, Elian Karel, who died of natural causes in jail last year.  POK supporters carried signs with pictures of Karel and Juliana Vann, chanted slogans, and lit candles.The peaceful demonstration turned violent when two POK members accosted a man who attempted to enter the building on business.  The POK members hit him with a bottle, which knocked him to the ground and gave him a bloody gash on his forehead.  Abila police attempted to gain control of the situation by using bullhorns to call for the peaceful dispersal of the crowd, but the crowd responded to their calls by hurling insults along with a few rocks at the officers.  Police used tear gas to end the gathering, but a handful of die-hard POK members urged the crowd into melee with the officers.  When the tear gas finally cleared, six POK member were arrested on charges of assault on civil authorities and inciting a crowd to violence.  Marek replaced Elian Karel as the popular figurehead of the POK movement last summer.",-0.05833333333333334,kronos,-0.8801915049552917
767,International News,POK Protest at Abila Police Headquarters,,2010-06-21,"ABILA, Kronos","A Protectors of Kronos demonstration was held in front of Abila police headquarters yesterday morning.  The POK had gathered in memorialize their former leader, Elian Karel, who died of natural causes in jail last year.  POK supporters carried signs with pictures of Karel and Juliana Vann, chanted slogans, and lit candles.The peaceful demonstration turned violent when two POK members accosted a man who attempted to enter the building on business.  The POK members hit him with a bottle, which knocked him to the ground and gave him a bloody gash on his forehead.  Abila police attempted to gain control of the situation by using bullhorns to call for the peaceful dispersal of the crowd, but the crowd responded to their calls by hurling insults along with a few rocks at the officers.  Police used tear gas to end the gathering, but a handful of die-hard POK members urged the crowd into melee with the officers.  When the tear gas finally cleared, six POK member were arrested on charges of assault on civil authorities and inciting a crowd to violence.  Marek replaced Elian Karel as the popular figurehead of the POK movement last summer.",-0.05833333333333334,pok,0.6279119849205017
767,International News,POK Protest at Abila Police Headquarters,,2010-06-21,"ABILA, Kronos","A Protectors of Kronos demonstration was held in front of Abila police headquarters yesterday morning.  The POK had gathered in memorialize their former leader, Elian Karel, who died of natural causes in jail last year.  POK supporters carried signs with pictures of Karel and Juliana Vann, chanted slogans, and lit candles.The peaceful demonstration turned violent when two POK members accosted a man who attempted to enter the building on business.  The POK members hit him with a bottle, which knocked him to the ground and gave him a bloody gash on his forehead.  Abila police attempted to gain control of the situation by using bullhorns to call for the peaceful dispersal of the crowd, but the crowd responded to their calls by hurling insults along with a few rocks at the officers.  Police used tear gas to end the gathering, but a handful of die-hard POK members urged the crowd into melee with the officers.  When the tear gas finally cleared, six POK member were arrested on charges of assault on civil authorities and inciting a crowd to violence.  Marek replaced Elian Karel as the popular figurehead of the POK movement last summer.",-0.05833333333333334,elian karel,0.6279119849205017
767,International News,POK Protest at Abila Police Headquarters,,2010-06-21,"ABILA, Kronos","A Protectors of Kronos demonstration was held in front of Abila police headquarters yesterday morning.  The POK had gathered in memorialize their former leader, Elian Karel, who died of natural causes in jail last year.  POK supporters carried signs with pictures of Karel and Juliana Vann, chanted slogans, and lit candles.The peaceful demonstration turned violent when two POK members accosted a man who attempted to enter the building on business.  The POK members hit him with a bottle, which knocked him to the ground and gave him a bloody gash on his forehead.  Abila police attempted to gain control of the situation by using bullhorns to call for the peaceful dispersal of the crowd, but the crowd responded to their calls by hurling insults along with a few rocks at the officers.  Police used tear gas to end the gathering, but a handful of die-hard POK members urged the crowd into melee with the officers.  When the tear gas finally cleared, six POK member were arrested on charges of assault on civil authorities and inciting a crowd to violence.  Marek replaced Elian Karel as the popular figurehead of the POK movement last summer.",-0.05833333333333334,juliana vann,-0.9948963522911072
768,International News,Tiskele Bend Gas Fields Larger Than First Thought,,1996-03-14,"ABILA, Kronos","A press release from the Ministry of Interior today announced that the Tiskele Bend gas fields could be as much as 5 times larger than originally estimated.  When we contacted Minister Sarto's office for comment, he said, ""We were astounded by the results of GAStech's recent survey of Tiskele Bend.  We have already undertaken several large improvement projects like the port expansion and the new hospital that we would not otherwise have been able to do because of the taxes we are seeing from our foreign investments.  This news almost assures we'll be able to reap those same dividends for decades to come!""  One hopes that those who had been so shortsighted as to oppose his plan have finally come to their senses.",0.15005411255411255,sarto,0.994805634021759
768,International News,Tiskele Bend Gas Fields Larger Than First Thought,,1996-03-14,"ABILA, Kronos","A press release from the Ministry of Interior today announced that the Tiskele Bend gas fields could be as much as 5 times larger than originally estimated.  When we contacted Minister Sarto's office for comment, he said, ""We were astounded by the results of GAStech's recent survey of Tiskele Bend.  We have already undertaken several large improvement projects like the port expansion and the new hospital that we would not otherwise have been able to do because of the taxes we are seeing from our foreign investments.  This news almost assures we'll be able to reap those same dividends for decades to come!""  One hopes that those who had been so shortsighted as to oppose his plan have finally come to their senses.",0.15005411255411255,gastech,0.994805634021759
821,International News,"Minister Nespola Champions Added Taxes on Oil, Gas Development",,1999-07-04,"ABILA, Kronos","Minister of Health Cesare Nespola announced that he would sponsor a bill to increase taxes on oil and gas development by an additional 10%.  The raise in taxes on foreign gas and oil development is earmarked specifically for health care, clean water projects, and health education for rural areas.  Minster Nespola has long been a strong advocate of the health and well-being of our citizens, and his support for this measure adds to a long list of the actions he has undertaken on our behalf.  Last year, Minister Nespola created a program of financial incentives designed to bring qualified physicians to practice medicine in Abila.",0.071875,minster nespola,0.9989116191864014
821,International News,"Minister Nespola Champions Added Taxes on Oil, Gas Development",,1999-07-04,"ABILA, Kronos","Minister of Health Cesare Nespola announced that he would sponsor a bill to increase taxes on oil and gas development by an additional 10%.  The raise in taxes on foreign gas and oil development is earmarked specifically for health care, clean water projects, and health education for rural areas.  Minster Nespola has long been a strong advocate of the health and well-being of our citizens, and his support for this measure adds to a long list of the actions he has undertaken on our behalf.  Last year, Minister Nespola created a program of financial incentives designed to bring qualified physicians to practice medicine in Abila.",0.071875,nespola,0.8759201169013977
836,International News,Activist Leader Karel Arrested for Tax Evasion,,2009-03-12,"ABILA, Kronos","Kronos police arrested Elian Karel today on charges of tax evasion.  Karel, the leader of the activist group ""Protectors of Kronos"", was conducting a meeting with his supporters when he was arrested.  Karel's lawyer, Michale Kraft, released a statement declaring that the charges against his client were false and that he hoped to have Karel released from police custody by week's end.  It is clear that Elian Karel, who professes to have the interests of the people of Kronos at heart, must explain to us why he refuses to contribute to the welfare of his nation.",-0.15000000000000005,kronos,-0.9646816253662109
